w_value,epoch,iter,loss0,reg,loss,acc,srpq
0.98,97,3,0.009867,0.001023,0.010891,0.982440,9.989772e-01
0.98,98,1,0.009860,0.001017,0.010877,0.982910,9.989836e-01
0.98,98,2,0.009318,0.001018,0.010335,0.980469,9.989827e-01
0.98,98,3,0.010682,0.001034,0.011716,0.977381,9.989664e-01
0.98,99,1,0.009747,0.001024,0.010771,0.981445,9.989765e-01
0.98,99,2,0.009498,0.001021,0.010518,0.983154,9.989799e-01
0.98,99,3,0.010593,0.001022,0.011614,0.975893,9.989790e-01
0.98,100,1,0.010348,0.001019,0.011367,0.979492,9.989814e-01
0.98,100,2,0.009867,0.001026,0.010893,0.980469,9.989744e-01
0.98,100,3,0.009403,0.001020,0.010423,0.981548,9.989801e-01
0.99,1,1,0.009681,0.000511,0.010193,0.982178,9.994889e-01
0.99,1,2,0.010270,0.000513,0.010783,0.978760,9.994870e-01
0.99,1,3,0.011319,0.000508,0.011827,0.976190,9.994925e-01
0.99,2,1,0.010389,0.000510,0.010900,0.979492,9.994897e-01
0.99,2,2,0.009987,0.000509,0.010497,0.980469,9.994907e-01
0.99,2,3,0.010688,0.000512,0.011201,0.977976,9.994878e-01
0.99,3,1,0.010244,0.000508,0.010752,0.980713,9.994925e-01
0.99,3,2,0.009794,0.000510,0.010304,0.979980,9.994901e-01
0.99,3,3,0.011094,0.000514,0.011608,0.977679,9.994857e-01
0.99,4,1,0.010187,0.000513,0.010700,0.981201,9.994874e-01
0.99,4,2,0.010895,0.000509,0.011404,0.977783,9.994909e-01
0.99,4,3,0.009815,0.000509,0.010324,0.980655,9.994913e-01
0.99,5,1,0.010483,0.000508,0.010991,0.978516,9.994921e-01
0.99,5,2,0.010192,0.000508,0.010700,0.982422,9.994924e-01
0.99,5,3,0.010303,0.000516,0.010819,0.978869,9.994839e-01
0.99,6,1,0.010496,0.000510,0.011007,0.979736,9.994901e-01
0.99,6,2,0.009705,0.000510,0.010215,0.981934,9.994898e-01
0.99,6,3,0.010861,0.000510,0.011372,0.977976,9.994897e-01
0.99,7,1,0.009930,0.000512,0.010442,0.981201,9.994884e-01
0.99,7,2,0.010290,0.000508,0.010798,0.980713,9.994918e-01
0.99,7,3,0.010820,0.000511,0.011331,0.977679,9.994891e-01
0.99,8,1,0.011148,0.000512,0.011661,0.975342,9.994878e-01
0.99,8,2,0.009553,0.000510,0.010063,0.984863,9.994901e-01
0.99,8,3,0.010213,0.000508,0.010721,0.979167,9.994919e-01
0.99,9,1,0.009984,0.000511,0.010494,0.980713,9.994895e-01
0.99,9,2,0.010180,0.000511,0.010691,0.980469,9.994893e-01
0.99,9,3,0.010853,0.000509,0.011362,0.977083,9.994907e-01
0.99,10,1,0.010224,0.000511,0.010735,0.981201,9.994888e-01
0.99,10,2,0.010595,0.000511,0.011106,0.979736,9.994893e-01
0.99,10,3,0.010046,0.000509,0.010554,0.978274,9.994914e-01
0.99,11,1,0.010088,0.000511,0.010599,0.980469,9.994887e-01
0.99,11,2,0.009929,0.000509,0.010438,0.980225,9.994912e-01
0.99,11,3,0.011019,0.000511,0.011531,0.977976,9.994889e-01
0.99,12,1,0.010363,0.000509,0.010872,0.979248,9.994907e-01
0.99,12,2,0.010443,0.000508,0.010951,0.977783,9.994917e-01
0.99,12,3,0.010052,0.000514,0.010567,0.982143,9.994859e-01
0.99,13,1,0.010515,0.000508,0.011023,0.977539,9.994920e-01
0.99,13,2,0.010361,0.000512,0.010873,0.979736,9.994880e-01
0.99,13,3,0.009957,0.000511,0.010469,0.981845,9.994888e-01
0.99,14,1,0.010434,0.000510,0.010944,0.978760,9.994902e-01
0.99,14,2,0.010189,0.000512,0.010701,0.979736,9.994885e-01
0.99,14,3,0.010256,0.000510,0.010765,0.980655,9.994904e-01
0.99,15,1,0.010120,0.000509,0.010628,0.981201,9.994916e-01
0.99,15,2,0.010213,0.000514,0.010726,0.980713,9.994863e-01
0.99,15,3,0.010601,0.000509,0.011110,0.976786,9.994915e-01
0.99,16,1,0.009750,0.000511,0.010261,0.982910,9.994890e-01
0.99,16,2,0.010379,0.000511,0.010890,0.978516,9.994889e-01
0.99,16,3,0.010837,0.000509,0.011346,0.978274,9.994916e-01
0.99,17,1,0.010253,0.000508,0.010761,0.980225,9.994923e-01
0.99,17,2,0.010096,0.000509,0.010605,0.979492,9.994909e-01
0.99,17,3,0.010557,0.000515,0.011072,0.980060,9.994852e-01
0.99,18,1,0.010400,0.000508,0.010908,0.980225,9.994922e-01
0.99,18,2,0.010340,0.000511,0.010851,0.977539,9.994887e-01
0.99,18,3,0.010073,0.000512,0.010585,0.982143,9.994881e-01
0.99,19,1,0.010174,0.000510,0.010684,0.979492,9.994897e-01
0.99,19,2,0.010585,0.000512,0.011097,0.977051,9.994881e-01
0.99,19,3,0.010040,0.000508,0.010548,0.983333,9.994921e-01
0.99,20,1,0.009686,0.000510,0.010196,0.980469,9.994906e-01
0.99,20,2,0.009794,0.000511,0.010304,0.982422,9.994895e-01
0.99,20,3,0.011592,0.000511,0.012103,0.975595,9.994894e-01
0.99,21,1,0.010229,0.000512,0.010741,0.981934,9.994885e-01
0.99,21,2,0.010683,0.000510,0.011192,0.977783,9.994904e-01
0.99,21,3,0.009840,0.000509,0.010349,0.979762,9.994910e-01
0.99,22,1,0.010236,0.000512,0.010748,0.978027,9.994880e-01
0.99,22,2,0.010372,0.000510,0.010883,0.979492,9.994897e-01
0.99,22,3,0.010202,0.000508,0.010710,0.982440,9.994925e-01
0.99,23,1,0.010563,0.000511,0.011073,0.977783,9.994894e-01
0.99,23,2,0.009932,0.000510,0.010441,0.981934,9.994903e-01
0.99,23,3,0.010335,0.000510,0.010845,0.979762,9.994901e-01
0.99,24,1,0.010770,0.000509,0.011280,0.977295,9.994907e-01
0.99,24,2,0.009948,0.000508,0.010456,0.979980,9.994923e-01
0.99,24,3,0.010053,0.000514,0.010567,0.983036,9.994863e-01
0.99,25,1,0.010637,0.000512,0.011149,0.978271,9.994884e-01
0.99,25,2,0.010280,0.000508,0.010788,0.980713,9.994923e-01
0.99,25,3,0.009802,0.000511,0.010313,0.980655,9.994891e-01
0.99,26,1,0.010647,0.000511,0.011158,0.977539,9.994895e-01
0.99,26,2,0.009992,0.000511,0.010503,0.982422,9.994893e-01
0.99,26,3,0.010130,0.000509,0.010639,0.979464,9.994914e-01
0.99,27,1,0.010488,0.000514,0.011001,0.980469,9.994865e-01
0.99,27,2,0.009857,0.000505,0.010362,0.979980,9.994947e-01
0.99,27,3,0.010479,0.000512,0.010990,0.979167,9.994886e-01
0.99,28,1,0.010197,0.000510,0.010706,0.980713,9.994904e-01
0.99,28,2,0.010647,0.000509,0.011156,0.978271,9.994910e-01
0.99,28,3,0.009862,0.000512,0.010374,0.980357,9.994883e-01
0.99,29,1,0.010228,0.000508,0.010736,0.979248,9.994921e-01
0.99,29,2,0.010389,0.000511,0.010900,0.978760,9.994887e-01
0.99,29,3,0.010128,0.000511,0.010639,0.981845,9.994891e-01
0.99,30,1,0.010381,0.000510,0.010891,0.979004,9.994902e-01
0.99,30,2,0.009840,0.000511,0.010351,0.981689,9.994893e-01
0.99,30,3,0.010603,0.000509,0.011113,0.978571,9.994906e-01
0.99,31,1,0.010325,0.000509,0.010834,0.977539,9.994907e-01
0.99,31,2,0.010343,0.000511,0.010854,0.980469,9.994889e-01
0.99,31,3,0.010052,0.000510,0.010561,0.981548,9.994906e-01
0.99,32,1,0.009985,0.000509,0.010494,0.981689,9.994909e-01
0.99,32,2,0.010217,0.000511,0.010728,0.980225,9.994895e-01
0.99,32,3,0.010612,0.000511,0.011122,0.977381,9.994896e-01
0.99,33,1,0.010195,0.000509,0.010704,0.980225,9.994914e-01
0.99,33,2,0.010381,0.000513,0.010893,0.980469,9.994876e-01
0.99,33,3,0.010148,0.000509,0.010657,0.978869,9.994913e-01
0.99,34,1,0.010491,0.000512,0.011003,0.977051,9.994882e-01
0.99,34,2,0.010016,0.000509,0.010525,0.981934,9.994913e-01
0.99,34,3,0.010224,0.000509,0.010734,0.980952,9.994907e-01
0.99,35,1,0.010519,0.000510,0.011029,0.979980,9.994897e-01
0.99,35,2,0.009661,0.000511,0.010172,0.982422,9.994887e-01
0.99,35,3,0.010617,0.000508,0.011125,0.976488,9.994920e-01
0.99,36,1,0.010256,0.000511,0.010767,0.981201,9.994896e-01
0.99,36,2,0.010325,0.000510,0.010835,0.978027,9.994900e-01
0.99,36,3,0.010119,0.000510,0.010629,0.980655,9.994906e-01
0.99,37,1,0.010163,0.000513,0.010676,0.979004,9.994868e-01
0.99,37,2,0.010067,0.000509,0.010575,0.980713,9.994914e-01
0.99,37,3,0.010541,0.000508,0.011048,0.980060,9.994924e-01
0.99,38,1,0.010454,0.000509,0.010963,0.978271,9.994913e-01
0.99,38,2,0.009490,0.000511,0.010001,0.982666,9.994894e-01
0.99,38,3,0.010880,0.000511,0.011391,0.978571,9.994894e-01
0.99,39,1,0.010185,0.000509,0.010694,0.979736,9.994914e-01
0.99,39,2,0.010352,0.000509,0.010861,0.979248,9.994912e-01
0.99,39,3,0.010149,0.000513,0.010663,0.980952,9.994871e-01
0.99,40,1,0.010244,0.000509,0.010753,0.980957,9.994911e-01
0.99,40,2,0.010569,0.000511,0.011080,0.979248,9.994891e-01
0.99,40,3,0.009804,0.000510,0.010314,0.979167,9.994902e-01
0.99,41,1,0.010484,0.000510,0.010994,0.979736,9.994900e-01
0.99,41,2,0.010287,0.000512,0.010799,0.979736,9.994880e-01
0.99,41,3,0.009848,0.000507,0.010355,0.980060,9.994929e-01
0.99,42,1,0.009797,0.000509,0.010306,0.981201,9.994912e-01
0.99,42,2,0.010544,0.000509,0.011053,0.980225,9.994914e-01
0.99,42,3,0.010363,0.000513,0.010876,0.977381,9.994874e-01
0.99,43,1,0.010264,0.000508,0.010772,0.979004,9.994925e-01
0.99,43,2,0.010477,0.000511,0.010989,0.978760,9.994887e-01
0.99,43,3,0.009867,0.000511,0.010378,0.981845,9.994892e-01
0.99,44,1,0.010556,0.000509,0.011065,0.978760,9.994911e-01
0.99,44,2,0.010260,0.000508,0.010769,0.979004,9.994917e-01
0.99,44,3,0.009769,0.000513,0.010282,0.981548,9.994873e-01
0.99,45,1,0.009923,0.000512,0.010435,0.979736,9.994880e-01
0.99,45,2,0.009821,0.000507,0.010327,0.981201,9.994936e-01
0.99,45,3,0.011068,0.000511,0.011580,0.977976,9.994889e-01
0.99,46,1,0.009755,0.000511,0.010266,0.984619,9.994894e-01
0.99,46,2,0.010269,0.000509,0.010777,0.976318,9.994916e-01
0.99,46,3,0.010720,0.000510,0.011230,0.977976,9.994897e-01
0.99,47,1,0.010216,0.000508,0.010724,0.981445,9.994918e-01
0.99,47,2,0.010196,0.000509,0.010705,0.980225,9.994914e-01
0.99,47,3,0.010240,0.000513,0.010753,0.977083,9.994871e-01
0.99,48,1,0.010439,0.000509,0.010948,0.980469,9.994908e-01
0.99,48,2,0.009690,0.000511,0.010201,0.981934,9.994887e-01
0.99,48,3,0.010578,0.000508,0.011087,0.976190,9.994917e-01
0.99,49,1,0.010883,0.000512,0.011395,0.977783,9.994882e-01
0.99,49,2,0.009589,0.000509,0.010098,0.982178,9.994912e-01
0.99,49,3,0.010151,0.000508,0.010660,0.979167,9.994919e-01
0.99,50,1,0.009954,0.000510,0.010464,0.982910,9.994905e-01
0.99,50,2,0.010990,0.000511,0.011500,0.975342,9.994895e-01
0.99,50,3,0.009570,0.000509,0.010079,0.981250,9.994914e-01
0.99,51,1,0.010220,0.000509,0.010729,0.981689,9.994907e-01
0.99,51,2,0.010055,0.000511,0.010566,0.977783,9.994895e-01
0.99,51,3,0.010377,0.000509,0.010886,0.979762,9.994911e-01
0.99,52,1,0.009809,0.000510,0.010318,0.982178,9.994902e-01
0.99,52,2,0.010447,0.000507,0.010954,0.979004,9.994933e-01
0.99,52,3,0.010393,0.000513,0.010906,0.977679,9.994872e-01
0.99,53,1,0.010759,0.000514,0.011273,0.976074,9.994862e-01
0.99,53,2,0.009954,0.000508,0.010462,0.981689,9.994918e-01
0.99,53,3,0.009827,0.000506,0.010333,0.981845,9.994939e-01
0.99,54,1,0.009653,0.000509,0.010163,0.982422,9.994907e-01
0.99,54,2,0.010598,0.000509,0.011107,0.978760,9.994910e-01
0.99,54,3,0.010382,0.000511,0.010892,0.977679,9.994894e-01
0.99,55,1,0.010651,0.000510,0.011161,0.977783,9.994905e-01
0.99,55,2,0.010008,0.000509,0.010517,0.980713,9.994909e-01
0.99,55,3,0.009878,0.000510,0.010388,0.980952,9.994899e-01
0.99,56,1,0.010327,0.000509,0.010836,0.979004,9.994914e-01
0.99,56,2,0.010439,0.000508,0.010947,0.977539,9.994924e-01
0.99,56,3,0.009739,0.000513,0.010252,0.983631,9.994871e-01
0.99,57,1,0.010082,0.000509,0.010591,0.981445,9.994911e-01
0.99,57,2,0.010466,0.000513,0.010979,0.977783,9.994872e-01
0.99,57,3,0.009999,0.000506,0.010505,0.980060,9.994938e-01
0.99,58,1,0.010567,0.000511,0.011078,0.980225,9.994888e-01
0.99,58,2,0.010284,0.000509,0.010793,0.978271,9.994915e-01
0.99,58,3,0.009621,0.000509,0.010130,0.981250,9.994914e-01
0.99,59,1,0.010124,0.000511,0.010635,0.980713,9.994888e-01
0.99,59,2,0.010726,0.000506,0.011232,0.977051,9.994940e-01
0.99,59,3,0.009615,0.000512,0.010127,0.982143,9.994884e-01
0.99,60,1,0.010250,0.000511,0.010761,0.979736,9.994886e-01
0.99,60,2,0.010387,0.000508,0.010895,0.980469,9.994920e-01
0.99,60,3,0.009868,0.000509,0.010377,0.979167,9.994911e-01
0.99,61,1,0.010344,0.000509,0.010853,0.979980,9.994911e-01
0.99,61,2,0.009894,0.000510,0.010404,0.981689,9.994902e-01
0.99,61,3,0.010348,0.000510,0.010857,0.977381,9.994904e-01
0.99,62,1,0.009740,0.000509,0.010249,0.981201,9.994915e-01
0.99,62,2,0.010170,0.000509,0.010679,0.979492,9.994908e-01
0.99,62,3,0.010740,0.000511,0.011251,0.978571,9.994893e-01
0.99,63,1,0.010102,0.000509,0.010611,0.979736,9.994909e-01
0.99,63,2,0.010492,0.000510,0.011002,0.979004,9.994899e-01
0.99,63,3,0.009899,0.000509,0.010408,0.980952,9.994912e-01
0.99,64,1,0.010474,0.000510,0.010984,0.975830,9.994899e-01
0.99,64,2,0.010562,0.000512,0.011074,0.980713,9.994885e-01
0.99,64,3,0.009352,0.000506,0.009858,0.983631,9.994942e-01
0.99,65,1,0.009949,0.000509,0.010458,0.981445,9.994912e-01
0.99,65,2,0.010652,0.000509,0.011161,0.976074,9.994907e-01
0.99,65,3,0.009874,0.000510,0.010385,0.982440,9.994900e-01
0.99,66,1,0.010323,0.000511,0.010834,0.979736,9.994893e-01
0.99,66,2,0.010766,0.000509,0.011275,0.977783,9.994911e-01
0.99,66,3,0.009272,0.000508,0.009780,0.982440,9.994921e-01
0.99,67,1,0.010112,0.000508,0.010620,0.980713,9.994922e-01
0.99,67,2,0.009948,0.000510,0.010458,0.980957,9.994899e-01
0.99,67,3,0.010520,0.000510,0.011030,0.977381,9.994902e-01
0.99,68,1,0.010214,0.000506,0.010720,0.978027,9.994942e-01
0.99,68,2,0.010100,0.000511,0.010611,0.982666,9.994890e-01
0.99,68,3,0.010203,0.000511,0.010715,0.978274,9.994890e-01
0.99,69,1,0.010216,0.000508,0.010724,0.978516,9.994917e-01
0.99,69,2,0.010221,0.000509,0.010729,0.980469,9.994915e-01
0.99,69,3,0.010047,0.000511,0.010558,0.980655,9.994891e-01
0.99,70,1,0.009869,0.000511,0.010380,0.982422,9.994892e-01
0.99,70,2,0.010168,0.000507,0.010675,0.977783,9.994929e-01
0.99,70,3,0.010527,0.000510,0.011037,0.979464,9.994905e-01
0.99,71,1,0.009928,0.000509,0.010437,0.980713,9.994912e-01
0.99,71,2,0.009893,0.000508,0.010402,0.980713,9.994918e-01
0.99,71,3,0.010782,0.000510,0.011292,0.977679,9.994897e-01
0.99,72,1,0.010345,0.000509,0.010854,0.980469,9.994909e-01
0.99,72,2,0.010185,0.000510,0.010695,0.979248,9.994901e-01
0.99,72,3,0.009912,0.000508,0.010420,0.979762,9.994922e-01
0.99,73,1,0.009982,0.000509,0.010492,0.979980,9.994907e-01
0.99,73,2,0.009675,0.000509,0.010184,0.981689,9.994907e-01
0.99,73,3,0.010968,0.000508,0.011477,0.977381,9.994919e-01
0.99,74,1,0.010239,0.000508,0.010747,0.980469,9.994926e-01
0.99,74,2,0.009927,0.000509,0.010436,0.980225,9.994916e-01
0.99,74,3,0.010341,0.000512,0.010852,0.978571,9.994886e-01
0.99,75,1,0.010640,0.000509,0.011148,0.977295,9.994914e-01
0.99,75,2,0.010222,0.000511,0.010733,0.978760,9.994888e-01
0.99,75,3,0.009486,0.000507,0.009992,0.984226,9.994935e-01
0.99,76,1,0.010024,0.000508,0.010532,0.979004,9.994924e-01
0.99,76,2,0.010429,0.000510,0.010940,0.977295,9.994897e-01
0.99,76,3,0.009976,0.000509,0.010485,0.983929,9.994913e-01
0.99,77,1,0.009963,0.000506,0.010469,0.980225,9.994942e-01
0.99,77,2,0.010419,0.000511,0.010930,0.979004,9.994891e-01
0.99,77,3,0.010056,0.000510,0.010567,0.980357,9.994900e-01
0.99,78,1,0.010697,0.000510,0.011207,0.975830,9.994899e-01
0.99,78,2,0.009040,0.000508,0.009548,0.984131,9.994922e-01
0.99,78,3,0.010836,0.000509,0.011344,0.979464,9.994916e-01
0.99,79,1,0.010661,0.000509,0.011169,0.978516,9.994914e-01
0.99,79,2,0.009809,0.000508,0.010318,0.979980,9.994917e-01
0.99,79,3,0.009935,0.000510,0.010444,0.981250,9.994904e-01
0.99,80,1,0.009805,0.000508,0.010313,0.981201,9.994923e-01
0.99,80,2,0.010199,0.000511,0.010710,0.979492,9.994889e-01
0.99,80,3,0.010498,0.000507,0.011005,0.978571,9.994929e-01
0.99,81,1,0.009962,0.000509,0.010471,0.979492,9.994911e-01
0.99,81,2,0.010182,0.000507,0.010690,0.981934,9.994930e-01
0.99,81,3,0.010317,0.000511,0.010828,0.977679,9.994894e-01
0.99,82,1,0.009688,0.000506,0.010195,0.982178,9.994938e-01
0.99,82,2,0.009672,0.000508,0.010180,0.981934,9.994921e-01
0.99,82,3,0.011267,0.000513,0.011780,0.974107,9.994873e-01
0.99,83,1,0.009928,0.000509,0.010437,0.980469,9.994912e-01
0.99,83,2,0.010654,0.000510,0.011164,0.978760,9.994902e-01
0.99,83,3,0.009770,0.000507,0.010277,0.980060,9.994930e-01
0.99,84,1,0.010734,0.000511,0.011245,0.976807,9.994890e-01
0.99,84,2,0.009652,0.000509,0.010161,0.982422,9.994907e-01
0.99,84,3,0.010002,0.000505,0.010507,0.980060,9.994951e-01
0.99,85,1,0.010077,0.000509,0.010587,0.980957,9.994907e-01
0.99,85,2,0.010366,0.000511,0.010877,0.978027,9.994893e-01
0.99,85,3,0.009925,0.000505,0.010430,0.980357,9.994948e-01
0.99,86,1,0.009833,0.000506,0.010340,0.979736,9.994938e-01
0.99,86,2,0.010129,0.000509,0.010638,0.979736,9.994907e-01
0.99,86,3,0.010505,0.000511,0.011015,0.979762,9.994894e-01
0.99,87,1,0.009819,0.000510,0.010329,0.981201,9.994904e-01
0.99,87,2,0.010495,0.000508,0.011003,0.978027,9.994925e-01
0.99,87,3,0.010068,0.000509,0.010577,0.980060,9.994915e-01
0.99,88,1,0.009714,0.000506,0.010220,0.980957,9.994940e-01
0.99,88,2,0.010458,0.000509,0.010967,0.978271,9.994912e-01
0.99,88,3,0.010236,0.000511,0.010747,0.980060,9.994888e-01
0.99,89,1,0.009613,0.000505,0.010119,0.981689,9.994947e-01
0.99,89,2,0.010347,0.000510,0.010857,0.979980,9.994901e-01
0.99,89,3,0.010487,0.000511,0.010997,0.976786,9.994893e-01
0.99,90,1,0.010181,0.000507,0.010688,0.978516,9.994931e-01
0.99,90,2,0.009944,0.000510,0.010454,0.980469,9.994905e-01
0.99,90,3,0.010279,0.000509,0.010788,0.980060,9.994909e-01
0.99,91,1,0.010172,0.000507,0.010678,0.979248,9.994934e-01
0.99,91,2,0.009602,0.000510,0.010112,0.981689,9.994900e-01
0.99,91,3,0.010701,0.000509,0.011210,0.977976,9.994913e-01
0.99,92,1,0.010920,0.000513,0.011433,0.977295,9.994872e-01
0.99,92,2,0.009527,0.000503,0.010030,0.980713,9.994970e-01
0.99,92,3,0.009873,0.000510,0.010383,0.981548,9.994904e-01
0.99,93,1,0.010532,0.000505,0.011037,0.976318,9.994951e-01
0.99,93,2,0.009859,0.000511,0.010370,0.982178,9.994890e-01
0.99,93,3,0.009935,0.000509,0.010444,0.980952,9.994906e-01
0.99,94,1,0.010348,0.000509,0.010857,0.979736,9.994912e-01
0.99,94,2,0.009888,0.000510,0.010397,0.981445,9.994906e-01
0.99,94,3,0.010117,0.000507,0.010623,0.977976,9.994935e-01
0.99,95,1,0.010468,0.000509,0.010977,0.977051,9.994915e-01
0.99,95,2,0.009746,0.000509,0.010255,0.981689,9.994910e-01
0.99,95,3,0.010137,0.000507,0.010644,0.980952,9.994927e-01
0.99,96,1,0.010447,0.000510,0.010957,0.978760,9.994901e-01
0.99,96,2,0.009889,0.000505,0.010394,0.979248,9.994951e-01
0.99,96,3,0.009981,0.000511,0.010491,0.981548,9.994895e-01
0.99,97,1,0.010010,0.000511,0.010520,0.979736,9.994896e-01
0.99,97,2,0.009728,0.000507,0.010235,0.981934,9.994926e-01
0.99,97,3,0.010704,0.000507,0.011211,0.977083,9.994933e-01
0.99,98,1,0.009642,0.000509,0.010151,0.982910,9.994911e-01
0.99,98,2,0.010567,0.000507,0.011074,0.977051,9.994929e-01
0.99,98,3,0.010122,0.000509,0.010631,0.979167,9.994914e-01
0.99,99,1,0.009624,0.000509,0.010133,0.980713,9.994915e-01
0.99,99,2,0.010691,0.000505,0.011196,0.978027,9.994946e-01
0.99,99,3,0.009987,0.000511,0.010498,0.980952,9.994889e-01
0.99,100,1,0.010425,0.000507,0.010932,0.978271,9.994936e-01
0.99,100,2,0.009828,0.000511,0.010339,0.980957,9.994894e-01
0.99,100,3,0.010055,0.000507,0.010563,0.980357,9.994928e-01
1.0,1,1,0.011203,0.000000,0.011203,0.977539,1.000000e+00
1.0,1,2,0.009845,0.000000,0.009845,0.981201,1.000000e+00
1.0,1,3,0.010792,0.000000,0.010792,0.977381,1.000000e+00
1.0,2,1,0.010668,0.000000,0.010668,0.977539,1.000000e+00
1.0,2,2,0.010383,0.000000,0.010383,0.980713,1.000000e+00
1.0,2,3,0.010693,0.000000,0.010693,0.980060,1.000000e+00
1.0,3,1,0.010729,0.000000,0.010729,0.978516,1.000000e+00
1.0,3,2,0.010425,0.000000,0.010425,0.979980,1.000000e+00
1.0,3,3,0.010553,0.000000,0.010553,0.979464,1.000000e+00
1.0,4,1,0.010146,0.000000,0.010146,0.978760,1.000000e+00
1.0,4,2,0.010968,0.000000,0.010968,0.978516,1.000000e+00
1.0,4,3,0.010599,0.000000,0.010599,0.981845,1.000000e+00
1.0,5,1,0.010504,0.000000,0.010504,0.979492,1.000000e+00
1.0,5,2,0.010896,0.000000,0.010896,0.978760,1.000000e+00
1.0,5,3,0.010234,0.000000,0.010234,0.980655,1.000000e+00
1.0,6,1,0.009761,0.000000,0.009761,0.982178,1.000000e+00
1.0,6,2,0.010659,0.000000,0.010659,0.979004,1.000000e+00
1.0,6,3,0.011402,0.000000,0.011402,0.976786,1.000000e+00
1.0,7,1,0.010818,0.000000,0.010818,0.979492,1.000000e+00
1.0,7,2,0.010263,0.000000,0.010263,0.979248,1.000000e+00
1.0,7,3,0.010580,0.000000,0.010580,0.979464,1.000000e+00
1.0,8,1,0.009748,0.000000,0.009748,0.982910,1.000000e+00
1.0,8,2,0.011063,0.000000,0.011063,0.979004,1.000000e+00
1.0,8,3,0.010886,0.000000,0.010886,0.975893,1.000000e+00
1.0,9,1,0.010334,0.000000,0.010334,0.979248,1.000000e+00
1.0,9,2,0.010437,0.000000,0.010437,0.982666,1.000000e+00
1.0,9,3,0.010928,0.000000,0.010928,0.975893,1.000000e+00
1.0,10,1,0.010588,0.000000,0.010588,0.979004,1.000000e+00
1.0,10,2,0.010619,0.000000,0.010619,0.979492,1.000000e+00
1.0,10,3,0.010390,0.000000,0.010390,0.980060,1.000000e+00
1.0,11,1,0.010671,0.000000,0.010671,0.981201,1.000000e+00
1.0,11,2,0.010071,0.000000,0.010071,0.980225,1.000000e+00
1.0,11,3,0.010950,0.000000,0.010950,0.976488,1.000000e+00
1.0,12,1,0.010826,0.000000,0.010826,0.978027,1.000000e+00
1.0,12,2,0.010395,0.000000,0.010395,0.979492,1.000000e+00
1.0,12,3,0.010359,0.000000,0.010359,0.981250,1.000000e+00
1.0,13,1,0.010081,0.000000,0.010081,0.979980,1.000000e+00
1.0,13,2,0.010880,0.000000,0.010880,0.979492,1.000000e+00
1.0,13,3,0.010664,0.000000,0.010664,0.979464,1.000000e+00
1.0,14,1,0.010581,0.000000,0.010581,0.979736,1.000000e+00
1.0,14,2,0.010496,0.000000,0.010496,0.980469,1.000000e+00
1.0,14,3,0.010510,0.000000,0.010510,0.978869,1.000000e+00
1.0,15,1,0.010996,0.000000,0.010996,0.978760,1.000000e+00
1.0,15,2,0.010516,0.000000,0.010516,0.978271,1.000000e+00
1.0,15,3,0.009972,0.000000,0.009972,0.982440,1.000000e+00
1.0,16,1,0.010317,0.000000,0.010317,0.979248,1.000000e+00
1.0,16,2,0.010359,0.000000,0.010359,0.980225,1.000000e+00
1.0,16,3,0.010975,0.000000,0.010975,0.979464,1.000000e+00
1.0,17,1,0.010404,0.000000,0.010404,0.979004,1.000000e+00
1.0,17,2,0.010380,0.000000,0.010380,0.980469,1.000000e+00
1.0,17,3,0.010832,0.000000,0.010832,0.979167,1.000000e+00
1.0,18,1,0.010913,0.000000,0.010913,0.979004,1.000000e+00
1.0,18,2,0.010318,0.000000,0.010318,0.979980,1.000000e+00
1.0,18,3,0.010280,0.000000,0.010280,0.979464,1.000000e+00
1.0,19,1,0.010893,0.000000,0.010893,0.978760,1.000000e+00
1.0,19,2,0.010635,0.000000,0.010635,0.979980,1.000000e+00
1.0,19,3,0.009911,0.000000,0.009911,0.979167,1.000000e+00
1.0,20,1,0.010171,0.000000,0.010171,0.981689,1.000000e+00
1.0,20,2,0.010550,0.000000,0.010550,0.979248,1.000000e+00
1.0,20,3,0.010889,0.000000,0.010889,0.976488,1.000000e+00
1.0,21,1,0.010716,0.000000,0.010716,0.977295,1.000000e+00
1.0,21,2,0.010119,0.000000,0.010119,0.980225,1.000000e+00
1.0,21,3,0.010742,0.000000,0.010742,0.980655,1.000000e+00
1.0,22,1,0.010372,0.000000,0.010372,0.981445,1.000000e+00
1.0,22,2,0.010479,0.000000,0.010479,0.979492,1.000000e+00
1.0,22,3,0.010715,0.000000,0.010715,0.976190,1.000000e+00
1.0,23,1,0.010273,0.000000,0.010273,0.981934,1.000000e+00
1.0,23,2,0.010474,0.000000,0.010474,0.979248,1.000000e+00
